InvoiceId,Date,hard drive,Time,Department,City,Quantity,State,Product,CustomerName,Store,Address,Total,protocol,PaymentType,driver,PostalCode,Gender,monitor,ProductPrice,port
360685,"5-13-2021",2488797,"5:33:56","Books & Baby","Vidaland",9,"MT","Intelligent Concrete Gloves","Dr. Catharine Collins","Lakin, O'Connell and Monahan","59102 Tyreek Cape",19.08,60.20,"Visa",true,58357,"Female",19.04,2.12,false
503944,"10-17-2021","override","5:19:30","Grocery, Music & Outdoors","Maggioton",8,"MO","Awesome Granite Computer","Mrs. Vallie Keeling","Auer V","467 Jayden Streets",308.88,"parsing","Visa",53.91,80563,"Female",3631636,38.61,73.85
873211,"7-17-2021",96.43,"19:22:54","Electronics & Beauty","Bayerland",9,"ND","Sleek Concrete Car","Dane Kunde","Parisian, Wolff and Gorczany","323 Rico Point",54.09,75.78,"EWallet",true,86901,"Male",false,6.01,false
772187,"8-19-2021",27.21,"16:9:59","Games, Health & Clothing","West Keven",8,"MI","Small Steel Chair","Ms. Lisandro Goyette","Wiegand-Tillman","4747 Wolf Square",69.44,false,"Visa",66.47,38753,"Male",false,8.68,98.92
743696,"8-27-2021",12.00,"16:10:58","Music & Movies","Dimitriside",5,"MO","Incredible Granite Computer","Emily Kris","Auer V","998 Reid Manor",305.25,27.36,"Visa",9070629,85787,"Female","alarm",61.05,55.96
612508,"7-8-2021",16.14,"3:9:39","Industrial & Sports","New Ernestine",1,"AL","Rustic Concrete Car","Ernesto Herzog","Wiegand-Tillman","82105 Alayna Station",24.45,"synthesizing","AMEX",true,14567,"Female","driver",24.45,"capacitor"
275172,"3-11-2021",true,"10:8:26","Shoes & Games","West Bobbie",8,"AL","Sleek Granite Computer","Ottilie Abshire","Wiegand-Tillman","3038 MacGyver Estate",117.20,1067012,"Visa",83.20,14385,"Male",679258,14.65,"copying"
940990,"1-11-2021","capacitor","20:30:20","Beauty & Clothing","East Beaulahfurt",5,"CT","Rustic Granite Gloves","Antonio Gerhold","Armstrong, Strosin and Altenwerth","546 Ava Brook",122.20,"bus","Visa",false,35569,"Male",3006023,24.44,"quantify"
231559,"9-25-2021",99.27,"15:17:49","Jewelery","Rosenbaumview",5,"CT","Practical Granite Pants","Furman Brekke V","Wiegand-Tillman","8611 Gleason Court",63.40,true,"Cash",38.87,84687,"Male",false,12.68,58.80
281327,"12-18-2020",83.72,"1:35:29","Books, Electronics & Games","Steviefort",6,"UT","Intelligent Steel Shirt","Jayne Hauck II","Kshlerin DDS","618 Morissette Rapids",92.40,87.79,"AMEX",false,47500,"Male",46.51,15.40,true
127223,"10-5-2021",true,"10:49:10","Automotive & Grocery","Port Sidneyshire",3,"AR","Sleek Concrete Table","Fredrick Legros MD","Armstrong, Strosin and Altenwerth","12325 Langworth Vista",247.62,true,"Visa","copy",86139,"Female",8772187,82.54,"generating"
161735,"5-7-2021",73.12,"9:17:6","Home","East Jordanton",5,"MN","Awesome Concrete Car","Hellen Kunde","Kshlerin DDS","50948 Predovic Street",193.85,"capacitor","EWallet","calculating",65148,"Male",true,38.77,"copying"
891681,"10-17-2021",4650335,"10:11:52","Toys & Home","Raynorport",8,"WI","Awesome Rubber Shoes","Jessy Runolfsdottir","Kuphal, Spencer and Blanda","9428 Kamryn Way",187.84,7540498,"Cash","back up",71928,"Female",false,23.48,"quantify"
398702,"7-11-2021",22.57,"3:40:32","Clothing, Outdoors & Music","Port Prince",10,"VT","Awesome Rubber Table","Jamey Collins","Lakin, O'Connell and Monahan","24751 Nils Center",984.50,5306258,"EWallet","hacking",74989,"Male",33.76,98.45,5928798
617831,"5-26-2021",1645057,"2:17:36","Home","Charleyshire",2,"SD","Gorgeous Rubber Shoes","Julien Pagac","Wiegand-Tillman","886 Schimmel Glen",76.06,false,"MasterCard","bypass",93409,"Female","HTTP",38.03,"generating"
551030,"6-16-2021",false,"18:24:16","Jewelery, Toys & Industrial","Leschport",7,"KY","Gorgeous Granite Chair","Rosemarie Christiansen","Kuphal, Spencer and Blanda","677 Frami Haven",654.71,"hard drive","EWallet",52.94,75150,"Female",49.88,93.53,72.86
322929,"9-25-2021",true,"20:54:58","Outdoors, Health & Music","Port Delphine",2,"IA","Practical Rubber Hat","Monty Bergnaum","Kuphal, Spencer and Blanda","89208 Rickey Bridge",142.08,2.22,"Cash",37.79,16761,"Male",false,71.04,true
606827,"10-2-2021",84.12,"21:19:47","Beauty & Grocery","Wehnermouth",4,"ID","Awesome Cotton Car","Dr. Wiley Pouros","Larkin-McClure","15264 Renner Shore",108.36,true,"EWallet","bandwidth",29903,"Female",7959231,27.09,true
793527,"10-15-2021",true,"20:52:44","Garden, Automotive & Games","Skilesborough",4,"IL","Ergonomic Concrete Shoes","Amara Gibson","Lakin, O'Connell and Monahan","1194 Asia Hills",96.76,11.24,"EWallet",6127877,61160,"Female","hack",24.19,false
631567,"6-14-2021","connecting","4:27:3","Electronics, Industrial & Beauty","Christview",7,"TN","Rustic Steel Computer","Claire Connelly II","Considine PhD","21906 Jacklyn Tunnel",256.90,"transmit","EWallet",85.25,68128,"Male","CSS",36.70,80.52
892562,"9-29-2021","quantify","15:17:37","Tools, Music & Garden","Maurineside",1,"CT","Incredible Granite Computer","Matilda Botsford DVM","Considine PhD","401 Graham Lodge",2.60,false,"EWallet","card",12424,"Female",8105036,2.60,11.57
392693,"3-13-2021","digital","21:2:44","Games & Automotive","Wymanstad",3,"NJ","Fantastic Wooden Table","Cecelia Upton","Kuphal, Spencer and Blanda","282 Henry Knoll",30.51,true,"MasterCard",1080798,30997,"Female",true,10.17,true
109182,"5-8-2021",18.87,"17:43:31","Electronics & Kids","Port Domenicofurt",2,"CT","Sleek Concrete Car","Faustino Gusikowski","Considine PhD","226 Konopelski Stream",145.84,22.54,"AMEX",true,46223,"Male",true,72.92,false
572586,"10-24-2021",3.36,"13:47:22","Tools","Wisokyfurt",3,"IN","Small Concrete Pants","D'angelo Hoppe","Auer V","30627 Kamille Station",149.55,false,"AMEX",false,38221,"Female",65.81,49.85,false
545102,"7-1-2021",false,"20:6:3","Grocery & Electronics","North Shanon",2,"TX","Awesome Rubber Gloves","D'angelo Hamill","Kshlerin DDS","558 Corbin Hills",22.38,30.66,"MasterCard",7733052,75790,"Female",true,11.19,86.52
209213,"7-24-2021",8214358,"14:49:26","Tools","New Janice",2,"ND","Sleek Concrete Car","Nels Cartwright","Considine PhD","6909 Glover Mall",187.20,false,"Cash",false,29090,"Male",7987401,93.60,"auxiliary"
117199,"9-18-2021",20.84,"11:37:26","Garden, Baby & Shoes","Lake Fayhaven",4,"WY","Awesome Plastic Pants","Jennings Baumbach","Lakin, O'Connell and Monahan","7457 Gia Lock",151.40,false,"Cash",608006,51148,"Female","auxiliary",37.85,false
366355,"12-8-2020",1252979,"10:34:45","Home","Lake Ibrahimfort",6,"IN","Ergonomic Wooden Shoes","Sophie Williamson MD","Lakin, O'Connell and Monahan","1557 Rosendo Row",318.78,"bandwidth","Cash",false,56414,"Female",7311292,53.13,"HTTP"
868477,"7-12-2021","redundant","8:14:47","Automotive","South Litzy",9,"NE","Intelligent Granite Gloves","Don Wyman","Larkin-McClure","625 Mills Bridge",458.10,true,"MasterCard",true,16499,"Male",42.16,50.90,"hack"
153271,"5-25-2021",61.50,"3:15:38","Games","East Emilmouth",1,"OK","Fantastic Concrete Computer","Liliana Hilpert","Auer V","162 Raynor Junctions",11.19,67.52,"EWallet",3.06,46754,"Female",true,11.19,"navigating"
538341,"9-5-2021",46.35,"2:59:3","Kids & Industrial","Moshebury",10,"MA","Rustic Steel Shirt","Cathrine Schneider I","Armstrong, Strosin and Altenwerth","5959 Fahey Plains",347.30,false,"MasterCard",true,26317,"Male",false,34.73,true
249947,"6-25-2021",20.87,"9:40:51","Grocery","Kariton",7,"CT","Intelligent Plastic Hat","Linnea McClure I","Larkin-McClure","3353 Brakus Camp",244.09,63.53,"EWallet",true,69805,"Female",95.96,34.87,"redundant"
714692,"7-15-2021",415073,"0:36:36","Industrial, Music & Jewelery","Shawnamouth",6,"NY","Fantastic Steel Shoes","Robyn Abshire","Considine PhD","97435 Sydnie Rapid",48.90,24.09,"MasterCard",117832,93642,"Female","calculating",8.15,"neural"
514898,"10-13-2021",7802815,"21:33:18","Clothing","South Skylaland",9,"CA","Practical Cotton Gloves","Mrs. Mavis Baumbach","Wiegand-Tillman","364 Adolph Ford",477.09,"bandwidth","MasterCard",4136827,23957,"Female",14.38,53.01,"HDD"
365316,"9-8-2021",7334395,"20:12:52","Kids, Electronics & Baby","West Jessica",2,"NV","Sleek Rubber Gloves","Kaylee Carter","Larkin-McClure","10916 Liana Key",155.22,1356796,"Visa",true,26323,"Female",99.15,77.61,true
208706,"4-29-2021","bus","22:14:25","Sports, Shoes & Garden","Calistaton",5,"AR","Small Rubber Chair","Miss Gregg Dibbert","Parisian, Wolff and Gorczany","4328 Collier Locks",318.50,"program","Cash",60.52,24157,"Male",false,63.70,1899566
676655,"10-8-2021",2641811,"5:27:14","Sports","North Hassie",10,"KY","Practical Wooden Gloves","Boris Cartwright","Larkin-McClure","79734 Cummings Camp",270.70,48.83,"Visa",45.30,25946,"Male",68.73,27.07,false
487229,"2-9-2021",true,"21:8:55","Automotive, Baby & Garden","Port Juanafurt",5,"CO","Rustic Rubber Car","Mrs. Johathan Moen","Auer V","38114 Sabina View",201.15,6.67,"MasterCard",30.14,41516,"Female",false,40.23,false
516663,"8-11-2021",85.03,"19:53:52","Movies","Nyasiaport",6,"MN","Incredible Wooden Table","Mrs. Malinda Klein","Auer V","5767 Toy Viaduct",412.74,false,"Cash",6045251,93635,"Male",50.85,68.79,"RSS"
690636,"8-2-2021",93.74,"6:51:52","Baby & Kids","Rolfsonview",9,"DE","Gorgeous Cotton Computer","Noemy Keeling DDS","Kshlerin DDS","5777 Turner Spur",878.40,false,"MasterCard",true,68511,"Female",2402962,97.60,"capacitor"
704791,"5-8-2021",6689015,"13:3:14","Automotive & Sports","Shieldsview",1,"MA","Rustic Steel Chair","Nova Lowe","Kshlerin DDS","20145 Bergnaum Row",58.38,"auxiliary","MasterCard",5238703,86374,"Male","synthesizing",58.38,52.68
649959,"10-22-2021",179870,"17:26:54","Baby, Tools & Home","West Monique",7,"IL","Practical Plastic Shoes","Marquis Sporer","Lakin, O'Connell and Monahan","617 Isaiah Isle",579.11,2925752,"Cash","AGP",82234,"Male",9090126,82.73,"panel"
428001,"6-2-2021",true,"4:50:31","Health, Electronics & Computers","New Altheamouth",1,"MN","Practical Granite Table","Ms. Lauriane Johnston","Kuphal, Spencer and Blanda","95812 Lina Highway",95.86,"program","Visa",8198328,48548,"Female",false,95.86,false
564518,"8-9-2021",false,"10:59:58","Music, Toys & Health","Hegmanntown",7,"WI","Practical Granite Table","Christian Stroman","Larkin-McClure","120 Farrell Garden",287.00,true,"Visa",4768238,82003,"Male",63.59,41.00,false
263925,"8-27-2021","digital","21:26:44","Health & Sports","New Madysonbury",5,"NJ","Ergonomic Wooden Pants","Miss Omari Daniel","McClure, Block and Franecki","62244 Dooley Motorway",203.35,27.93,"EWallet",24.59,65561,"Male",60.35,40.67,false
644651,"5-9-2021",false,"22:30:22","Clothing & Health","Jarvischester",3,"SC","Gorgeous Wooden Shoes","Rachelle Von","Considine PhD","16976 Waylon Ramp",76.53,"mobile","MasterCard","online",24699,"Female","hack",25.51,414123
772305,"10-2-2021",true,"12:10:26","Industrial & Music","West Nicolasburgh",6,"OH","Awesome Concrete Chair","Karlee Hartmann","Wiegand-Tillman","1816 Heller Causeway",160.80,80.96,"Cash",77.90,77076,"Male","neural",26.80,"JSON"
344148,"10-8-2021",true,"23:38:25","Games, Computers & Garden","Port Bricefurt",6,"NY","Rustic Cotton Shoes","Gabriella Zulauf","Parisian, Wolff and Gorczany","22218 Berge Well",475.08,6918529,"Visa","back-end",76091,"Male",4.44,79.18,"neural"
414322,"4-30-2021","PCI","22:4:41","Music & Grocery","North Anaishaven",10,"TN","Intelligent Cotton Table","Britney Nienow","Kuphal, Spencer and Blanda","65874 Yundt Plaza",813.20,false,"Visa",9092723,17943,"Male","quantify",81.32,false
139614,"8-29-2021","solid state","8:9:19","Baby","East Deanburgh",6,"OH","Fantastic Concrete Hat","Dr. Marshall Hermann","Armstrong, Strosin and Altenwerth","3812 Cade Avenue",552.36,1293784,"Visa",24.57,12686,"Female","compressing",92.06,"SQL"
654284,"10-22-2021","XSS","0:12:16","Movies & Computers","Billieton",9,"ME","Fantastic Rubber Table","Moises Hansen","Armstrong, Strosin and Altenwerth","50668 Daugherty Bypass",699.03,2837394,"MasterCard",false,76550,"Male",false,77.67,41.74
472428,"8-31-2021",true,"1:45:37","Music, Beauty & Electronics","Sheilashire",3,"NC","Fantastic Rubber Shoes","Zoie Dibbert IV","Parisian, Wolff and Gorczany","235 Gavin Prairie",58.11,false,"Cash",6.10,82445,"Female",false,19.37,true
190936,"4-1-2021",true,"9:25:49","Clothing & Sports","South Muhammad",1,"ID","Gorgeous Cotton Gloves","Lew Funk","Armstrong, Strosin and Altenwerth","666 Florian Mall",16.61,94.81,"Cash",true,97343,"Female",53.42,16.61,true
311515,"6-11-2021",3465080,"20:8:11","Games","Gerlachtown",7,"MT","Sleek Steel Gloves","Mr. Maximo Ernser","Auer V","40575 Hills Landing",217.07,5254571,"AMEX",2270876,33609,"Female","parse",31.01,"backing up"
633866,"6-23-2021",false,"16:7:27","Health & Movies","Port Marionburgh",9,"HI","Small Wooden Pants","Jennyfer Kris","Larkin-McClure","720 Annamarie River",498.24,69.01,"MasterCard",3144920,73503,"Male","driver",55.36,"AI"
491583,"4-21-2021",true,"16:30:46","Movies & Beauty","South Kristinastad",2,"NE","Rustic Plastic Pants","Fiona Monahan DVM","Wiegand-Tillman","8595 Tyreek Avenue",4.86,"microchip","Visa",60.66,51113,"Female","array",2.43,3964598
954454,"10-13-2021",5333210,"9:26:57","Jewelery","Lake Eldridgehaven",4,"MA","Practical Concrete Gloves","Colten Carroll","Parisian, Wolff and Gorczany","1363 Gerhold Square",168.88,7698864,"MasterCard",2878344,13232,"Male",false,42.22,false
908133,"10-9-2021",33.32,"20:51:11","Garden & Computers","Deontaemouth",1,"MA","Ergonomic Plastic Shoes","Jaydon Willms","Kshlerin DDS","88143 Virgil Springs",87.29,76.47,"MasterCard",false,80491,"Male",true,87.29,509591
313671,"8-17-2021",91.98,"19:15:12","Games","Port Rebeccamouth",2,"AK","Fantastic Cotton Table","Miss Waylon Koepp","Auer V","705 Kane Bypass",104.86,7.31,"Visa",30.40,18077,"Female",true,52.43,true
804363,"8-6-2021",4738023,"3:39:59","Jewelery","Staceymouth",2,"MT","Practical Cotton Computer","Coy Marquardt","Lakin, O'Connell and Monahan","69865 Nikolaus Garden",125.36,38.36,"Cash",true,25160,"Male",1232902,62.68,94.65
682050,"8-17-2021","navigate","6:14:48","Electronics","Vandervortstad",8,"ME","Sleek Wooden Shirt","Miss Alford Simonis","McClure, Block and Franecki","761 Hintz Road",246.96,"navigating","MasterCard",7638402,56636,"Male",9408183,30.87,9025426
988572,"7-28-2021","indexing","4:49:24","Jewelery, Garden & Sports","Gerholdchester",1,"GA","Sleek Concrete Shoes","Juliana Ledner DVM","McClure, Block and Franecki","570 Howell Radial",52.71,true,"AMEX","bandwidth",98064,"Female",49.87,52.71,8798257
349391,"2-18-2021","calculating","22:20:16","Tools, Clothing & Jewelery","Myrnaview",2,"OR","Awesome Steel Computer","Chadrick Wyman","Wiegand-Tillman","73071 Corwin Villages",11.46,true,"EWallet","back-end",29660,"Male",81.10,5.73,"backing up"
381647,"8-12-2021",64.37,"2:51:12","Grocery, Electronics & Sports","East Aliland",5,"KS","Rustic Granite Shoes","Ezequiel Trantow","Kshlerin DDS","17278 Oberbrunner Burg",408.80,4455173,"Visa",673636,21882,"Female","PNG",81.76,"transmitting"
235328,"8-22-2021",7005063,"17:43:11","Beauty, Automotive & Garden","South Omariside",9,"GA","Ergonomic Steel Hat","Pedro DuBuque","Larkin-McClure","994 Heathcote Pass",375.57,37.61,"EWallet","card",99388,"Male","interface",41.73,"navigate"
700886,"4-2-2021",false,"16:41:50","Games, Toys & Movies","East Aidenview",10,"MT","Fantastic Cotton Pants","Gladyce Hayes","McClure, Block and Franecki","488 Gleason Lock",655.20,95.37,"MasterCard",19.24,54513,"Male",true,65.52,4422855
282836,"9-16-2021","redundant","16:5:36","Toys, Kids & Movies","Jessychester",8,"TN","Fantastic Rubber Chair","Monroe Graham","Armstrong, Strosin and Altenwerth","1930 Balistreri Meadows",738.08,9114649,"Cash","compress",59027,"Male","XML",92.26,"back-end"
956723,"7-9-2021",5265761,"16:0:14","Movies","South Shyannmouth",9,"AK","Incredible Rubber Pants","Clifton Gleason V","Kshlerin DDS","4273 Keeling Prairie",662.94,"overriding","Visa",676357,23244,"Male","navigating",73.66,5562594
765000,"10-7-2021",3517295,"21:23:39","Garden, Shoes & Home","Binsborough",4,"MT","Gorgeous Rubber Computer","Harvey Kuhic","Considine PhD","342 Becker Port",213.92,"compress","AMEX",7730055,11279,"Male",8134139,53.48,8524338
758405,"6-9-2021",5584894,"15:55:23","Industrial","Cremintown",6,"CT","Gorgeous Cotton Gloves","Jesse Powlowski","Larkin-McClure","662 Jarred Curve",235.38,3433379,"Cash","neural",95906,"Male","online",39.23,false
263407,"10-2-2021",false,"10:7:30","Health","New Gisselleside",8,"NJ","Small Wooden Gloves","Alanis Rice II","Auer V","318 Price Walks",235.04,48.41,"Cash",false,24885,"Male",5173856,29.38,true
232778,"10-14-2021","copy","20:58:19","Shoes","West Tomasfort",8,"VT","Fantastic Rubber Pants","Tristian Turcotte III","Larkin-McClure","761 Aufderhar Stravenue",269.60,9339209,"AMEX",true,32417,"Female","indexing",33.70,2191650
577716,"6-24-2021",67.33,"22:48:26","Industrial, Baby & Sports","Ismaelview",8,"HI","Intelligent Wooden Table","Naomi Towne","Armstrong, Strosin and Altenwerth","5847 Monserrate Gardens",652.16,70.99,"MasterCard",7.36,32908,"Female",3.43,81.52,"connect"
114320,"5-24-2021","hack","20:28:23","Games","New Giles",7,"RI","Awesome Plastic Table","Miss Alisa Boyer","Lakin, O'Connell and Monahan","248 Gulgowski Ramp",527.94,"panel","Cash",74.65,64074,"Female",false,75.42,269508
895634,"9-8-2021",89.75,"14:32:7","Outdoors","Jefferyview",2,"CA","Gorgeous Steel Chair","Roman Metz","Larkin-McClure","773 Yvette Lock",150.30,93289,"Visa",6011061,44570,"Male","matrix",75.15,"compressing"
789055,"7-18-2021",6399172,"17:57:50","Grocery & Home","Kertzmannland",1,"KS","Gorgeous Concrete Table","Ottilie McGlynn","Lakin, O'Connell and Monahan","88735 D'Amore Via",8.57,"connecting","MasterCard",93.93,11606,"Female","reboot",8.57,6110451
999234,"7-11-2021",5402624,"14:15:36","Automotive","Lake Freeda",6,"CA","Small Concrete Shoes","Josefina Pouros","Auer V","57727 Bridie Canyon",62.76,3053358,"AMEX",90.87,81403,"Male",true,10.46,"RAM"
707508,"4-18-2021",859984,"14:56:7","Home, Clothing & Shoes","Greenchester",9,"RI","Ergonomic Concrete Chair","Herminio Bailey Jr.","Armstrong, Strosin and Altenwerth","30103 Weimann Expressway",64.44,"programming","EWallet",false,35157,"Male",9.03,7.16,false
311873,"7-14-2021","AGP","19:40:51","Games & Tools","South Shanyburgh",4,"IN","Practical Cotton Shoes","Vidal Dickens","Kshlerin DDS","9768 Doyle Expressway",38.12,46.87,"AMEX",70.32,99018,"Female",false,9.53,75.84
527111,"10-4-2021",true,"8:19:51","Books & Home","Port Kenyamouth",3,"FL","Practical Rubber Car","Robb Larson","Considine PhD","28363 Randi Summit",98.67,"override","EWallet",1628972,38783,"Male",25.03,32.89,false
579000,"6-27-2021",true,"18:42:3","Movies & Tools","East Leilaside",6,"TN","Small Cotton Hat","Mervin West","Considine PhD","505 Rosalyn Curve",459.30,true,"Visa",5756466,17790,"Female",22.35,76.55,18.48
327160,"8-17-2021","hacking","1:38:41","Home, Books & Shoes","Connton",4,"AK","Small Cotton Pants","Jaiden Ritchie","Auer V","322 Lauretta Way",82.92,"navigating","Visa",true,41768,"Female","compressing",20.73,"XML"
806733,"10-15-2021",62.60,"8:43:53","Tools & Jewelery","Port Karolann",3,"TX","Small Wooden Hat","Ramon Vandervort","Larkin-McClure","71472 Glover Expressway",14.43,"synthesizing","MasterCard",237960,43328,"Male","pixel",4.81,"pixel"
138952,"10-9-2021",false,"13:57:40","Music & Shoes","New Susanna",7,"AK","Ergonomic Concrete Car","Sheldon Wisoky","Parisian, Wolff and Gorczany","56860 Tristian Plaza",338.94,96.96,"AMEX",1553473,61391,"Female","firewall",48.42,true
541880,"10-24-2021",51.52,"18:26:31","Baby","East Myron",3,"RI","Ergonomic Rubber Car","Lori Batz Sr.","Larkin-McClure","153 Lamont Centers",150.54,9082456,"Cash","bypassing",99262,"Female","TCP",50.18,"system"
577467,"10-14-2021",2340388,"1:27:1","Outdoors, Beauty & Grocery","North Raul",8,"MA","Awesome Cotton Table","Aletha Murazik Jr.","Wiegand-Tillman","13957 Cecelia Station",634.08,16.07,"Cash",12.14,42499,"Female",48.49,79.26,true
758586,"10-11-2021",false,"8:52:21","Shoes, Toys & Baby","West Gennaroborough",4,"SC","Fantastic Cotton Shirt","Lenora Grant V","Parisian, Wolff and Gorczany","2057 Lafayette Drives",261.48,true,"MasterCard",false,14947,"Male",false,65.37,false
348711,"4-10-2021","monitor","8:51:23","Music","Grantmouth",2,"SC","Sleek Plastic Computer","Leonel Klocko","McClure, Block and Franecki","350 Leffler Circles",198.60,7370565,"Visa","capacitor",57677,"Female","monitor",99.30,3595423
281846,"6-18-2021",5541335,"7:4:9","Health","North Francisshire",3,"CO","Incredible Wooden Hat","Nikki Howe","McClure, Block and Franecki","1048 Timmothy Flat",247.05,96.19,"MasterCard","hack",35811,"Female","pixel",82.35,25.03
261274,"10-24-2021",6387820,"4:40:10","Sports","Lindview",8,"MI","Sleek Concrete Gloves","Caleb Leffler","Kshlerin DDS","72659 Davon Rue",569.92,"neural","AMEX","ADP",14961,"Male",95.87,71.24,"SMTP"
866820,"3-3-2021",6189055,"22:54:42","Grocery & Toys","West Monica",6,"MS","Gorgeous Granite Chair","Emery Weber DDS","Larkin-McClure","46130 Bogan Walks",263.10,"bandwidth","Visa",false,39626,"Male",false,43.85,"system"
625299,"7-3-2021",false,"6:0:20","Movies, Kids & Outdoors","West Desiree",3,"ID","Fantastic Cotton Computer","Miss Ethyl Christiansen","Kuphal, Spencer and Blanda","3379 Idella Landing",24.39,false,"MasterCard",false,72045,"Female",7993521,8.13,37.96
725819,"3-16-2021",false,"1:20:38","Industrial & Clothing","South Chadrick",2,"IL","Awesome Plastic Gloves","Isaac Robel","Considine PhD","408 Ortiz Flats",168.24,false,"AMEX",false,98488,"Female",true,84.12,false
706722,"6-29-2021",78.71,"0:8:52","Computers & Books","South Paula",6,"NE","Practical Steel Shirt","Jovani Denesik","Armstrong, Strosin and Altenwerth","3513 Wilson Parkway",494.70,true,"Cash",false,44063,"Male",13.62,82.45,49.95
251629,"9-10-2021",false,"10:46:45","Beauty & Automotive","West Seamusland",1,"KS","Gorgeous Granite Pants","Cornelius Lubowitz","Wiegand-Tillman","2061 Ricardo Extensions",11.22,false,"Visa",8809132,81423,"Female","hack",11.22,false
974826,"9-16-2021","AGP","10:17:41","Tools, Beauty & Sports","Schinnermouth",1,"ME","Practical Rubber Gloves","Zita Borer","Considine PhD","57947 Rath Forks",15.15,5557575,"MasterCard",7708143,28625,"Female","RSS",15.15,"transmit"
476534,"4-7-2021",true,"13:40:10","Beauty & Grocery","West Lucienne",10,"KS","Ergonomic Cotton Chair","Owen Hilpert","Lakin, O'Connell and Monahan","744 Gleason Fort",156.00,8504109,"MasterCard",5840448,12491,"Male",5808117,15.60,"backing up"
625003,"7-26-2021",true,"18:30:24","Kids & Outdoors","Heathcotefurt",4,"MS","Rustic Cotton Chair","Jayda Kertzmann","Parisian, Wolff and Gorczany","72550 Bechtelar Tunnel",396.52,8524377,"Visa",5691240,12759,"Female","firewall",99.13,"parse"
717488,"10-7-2021","monitor","18:41:32","Beauty","North Grayce",10,"MI","Incredible Granite Table","Jazlyn Smith","Lakin, O'Connell and Monahan","83962 Eugene Cliff",68.40,true,"EWallet",83.35,57203,"Male",6.00,6.84,false
522027,"9-16-2021",25.06,"18:45:52","Games, Sports & Industrial","Kyleestad",4,"MA","Gorgeous Concrete Hat","Lizzie Johnson","Lakin, O'Connell and Monahan","2742 Lueilwitz Mills",359.60,true,"Cash",68.12,92508,"Female",false,89.90,0.62
224859,"7-1-2021",83.82,"3:21:27","Music","Lake Marvin",3,"ME","Awesome Wooden Computer","Emilio Friesen","Larkin-McClure","89736 Kaley Green",215.58,29.49,"Visa",false,13428,"Female",true,71.86,85.37
832498,"3-13-2021","online","8:53:23","Home & Garden","Tayamouth",10,"DE","Rustic Concrete Pants","Keeley Conn","Larkin-McClure","283 Rolfson Creek",438.10,47.65,"AMEX",7887943,78310,"Male",80.05,43.81,"solid state"
791087,"10-18-2021",74.85,"13:5:25","Kids","South Alisa",4,"AL","Gorgeous Granite Pants","Gabrielle Wehner","McClure, Block and Franecki","4419 Beier Drive",88.56,7050388,"Cash",14.47,56763,"Male","synthesize",22.14,"feed"
468621,"7-10-2021","multi-byte","1:16:35","Grocery","New Erlingchester",8,"SD","Practical Concrete Computer","Hulda Torphy MD","Armstrong, Strosin and Altenwerth","6975 Kunze Ranch",623.84,false,"MasterCard",3528684,63482,"Male",2616514,77.98,820308
783253,"8-24-2021",25.07,"16:26:15","Tools","Hammesberg",3,"RI","Sleek Rubber Table","Tabitha Wolff Sr.","Auer V","19704 Maude Mill",271.11,"bypass","MasterCard",1980809,59711,"Female",37.07,90.37,"back-end"
274916,"9-1-2021",false,"8:0:39","Kids & Games","Assuntaville",7,"OH","Sleek Steel Shirt","Orlo Ortiz","Larkin-McClure","3512 Dietrich Forge",316.61,4993542,"Visa",58.58,55495,"Female",94.55,45.23,true
921779,"10-16-2021",false,"21:50:4","Movies & Home","Elinorfort",6,"NM","Small Rubber Table","Ms. Avis Renner","Larkin-McClure","34948 Brook Camp",116.28,19.88,"AMEX",55.79,85224,"Male",true,19.38,true
257459,"9-1-2021",35.17,"19:40:46","Automotive","Albertfort",9,"KY","Rustic Granite Table","Kenny Stehr","Kuphal, Spencer and Blanda","1292 Rogahn Fields",889.38,50.56,"MasterCard",false,28296,"Female",82.96,98.82,6.80
130666,"5-24-2021",true,"21:35:5","Automotive","North Camrynhaven",2,"IN","Fantastic Rubber Car","Joanne DuBuque","Parisian, Wolff and Gorczany","296 Schinner Heights",195.74,35.31,"AMEX",32.62,39349,"Male",67.82,97.87,false
287468,"10-5-2021",true,"8:15:15","Movies, Computers & Industrial","East Lexusshire",7,"MO","Rustic Rubber Shoes","Ashlee Cummings","Kshlerin DDS","8658 Damion Inlet",459.20,false,"EWallet",79.77,76373,"Male",8090144,65.60,6835996
755020,"1-28-2021","firewall","23:47:40","Baby, Home & Games","Millieborough",2,"MD","Fantastic Concrete Shirt","Emily Huels","Considine PhD","40042 Rogahn Estates",11.52,7874368,"AMEX",4126057,90785,"Male","solid state",5.76,false
316087,"8-2-2021","calculate","23:57:1","Grocery & Baby","Abshirebury",3,"NH","Practical Granite Shirt","Mrs. Brannon Aufderhar","Wiegand-Tillman","9966 Carter Estate",225.12,5.49,"MasterCard",5709944,92537,"Male",3357350,75.04,false
532586,"4-28-2021",true,"13:2:10","Music, Garden & Baby","North Myah",2,"MT","Sleek Cotton Pants","Sallie Mertz","Kuphal, Spencer and Blanda","869 Ferry Port",122.92,63.25,"Cash",7921228,34867,"Male",95.76,61.46,31.73
