InvoiceId,program,CustomerName, , ,Product,bandwidth,PaymentType,Gender,Address,interface,Store,Quantity,City,ProductPrice,Total,program,State,PostalCode,Date,Department,Time,monitor
552793,false,"Wyatt Gibson",true,true,"Intelligent Cotton Table","hack","Visa","Male","66167 Torphy Lakes",615190,"Kshlerin DDS",6,"Stokesfort",46.23,277.38,true,"NE",92520,"10-25-2021","Electronics, Home & Jewelery","11:21:42",true
810064,"microchip","Breanne Spencer",2892643,3208991,"Incredible Steel Car",9123774,"EWallet","Male","185 Baron Plaza","solid state","Kuphal, Spencer and Blanda",3,"West Alethamouth",18.81,56.43,"synthesize","TN",72119,"9-30-2021","Outdoors","12:19:12",42.77
406236,2832510,"Jonatan Lindgren","hacking","transmitter","Sleek Concrete Gloves",50.27,"AMEX","Male","8187 Champlin Ferry",true,"Armstrong, Strosin and Altenwerth",8,"West Stefanberg",36.25,290.00,6923199,"UT",37394,"10-16-2021","Electronics & Grocery","5:41:46",6.59
929355,"override","Leola Nader",true,false,"Small Concrete Chair",51.27,"AMEX","Female","843 Abshire Courts","bluetooth","McClure, Block and Franecki",8,"McClureland",66.98,535.84,"SSL","MN",38392,"9-19-2021","Electronics","21:5:8",6.75
133461,"bypass","Archibald Witting",22.11,42.83,"Ergonomic Cotton Pants",false,"MasterCard","Male","9830 Arlene Loop",true,"Lakin, O'Connell and Monahan",2,"Lennymouth",76.75,153.50,"generating","OR",23793,"7-11-2021","Games","20:50:42","RSS"
394775,41.05,"Audie Corkery",77.00,39.31,"Sleek Cotton Chair",60.01,"EWallet","Female","888 Christina Isle",true,"Parisian, Wolff and Gorczany",4,"Westfort",66.92,267.68,19.40,"AL",29889,"10-4-2021","Industrial & Automotive","9:5:52",28.86
538148,"transmitting","Mr. Angel Wunsch",4.92,67.27,"Sleek Plastic Chair",91.12,"Visa","Male","66073 Avery Via",false,"McClure, Block and Franecki",9,"New Earnest",73.60,662.40,"microchip","DE",77911,"6-8-2021","Industrial","11:47:22","AI"
123915,4726528,"Destany Hartmann",2644623,8226017,"Fantastic Rubber Chair",44.96,"AMEX","Female","7763 Lon Shore","back up","Larkin-McClure",5,"Hartmannshire",82.96,414.80,3939648,"WV",61221,"12-23-2020","Beauty","8:9:28",906272
125840,4858955,"Mrs. Assunta Fisher","EXE","synthesize","Ergonomic Cotton Gloves",true,"Visa","Male","116 Janessa Wall",false,"Auer V",4,"East Vidalfort",47.24,188.96,5211158,"GA",84735,"6-27-2021","Games, Outdoors & Clothing","6:27:9","parsing"
444621,80.88,"Mrs. Camryn Upton",true,true,"Sleek Cotton Computer",true,"EWallet","Male","375 Francisco Freeway",2308465,"McClure, Block and Franecki",4,"South Gudrunview",6.37,25.48,98.69,"CA",36228,"6-14-2021","Health, Music & Automotive","5:35:32",3827152
989231,"cross-platform","Bud Flatley",6078289,5807244,"Small Steel Shirt",93.82,"MasterCard","Female","93274 Alivia Falls",false,"Lakin, O'Connell and Monahan",5,"Abbottville",58.68,293.40,"multi-byte","IA",82130,"6-2-2021","Automotive","11:57:5",49.50
282676,false,"Vergie Schinner III",3465041,7517158,"Sleek Wooden Shoes",78.24,"Cash","Female","924 Tressa Wells",14.02,"Kshlerin DDS",4,"North Shaunshire",1.79,7.16,true,"NJ",58311,"7-26-2021","Electronics, Jewelery & Outdoors","17:25:39",2035512
613932,46.75,"Porter Huel",true,true,"Incredible Steel Hat",68.52,"AMEX","Female","76584 Lyda Forest",3996449,"Armstrong, Strosin and Altenwerth",5,"Tremblaymouth",85.55,427.75,27.91,"TX",86312,"10-13-2021","Industrial","18:16:15",true
924017,false,"Kristofer Keebler",7373008,5156760,"Small Concrete Shirt",9229905,"EWallet","Male","661 Juliana Brooks","feed","Wiegand-Tillman",7,"Port Tiastad",65.70,459.90,false,"OR",86494,"10-22-2021","Tools & Industrial","0:51:29","mobile"
893232,true,"Leonardo Harris Jr.","array","solid state","Sleek Wooden Shirt",77.26,"Visa","Female","81732 Nannie Skyway",false,"Kshlerin DDS",5,"Strosinstad",45.10,225.50,true,"VA",31930,"8-28-2021","Baby & Movies","15:12:12",true
648841,true,"Chance Rowe","monitor","open-source","Incredible Rubber Shirt",true,"EWallet","Male","16013 Christy Streets",false,"Parisian, Wolff and Gorczany",2,"New Bernard",95.41,190.82,false,"MS",83933,"10-21-2021","Tools & Home","22:48:24",72.95
833994,true,"Helen Gibson",true,true,"Ergonomic Wooden Table",683144,"MasterCard","Male","727 Randy Rue",31.38,"Considine PhD",7,"East Mathias",30.95,216.65,false,"NE",99599,"9-3-2021","Kids, Outdoors & Electronics","12:17:22","interface"
721183,5521223,"Mallory Anderson",83.15,46.09,"Gorgeous Cotton Shoes",true,"EWallet","Female","445 Hector Plain","redundant","Kuphal, Spencer and Blanda",9,"Port Maybell",79.84,718.56,6911961,"KY",74553,"8-8-2021","Industrial, Computers & Toys","7:58:40",6900024
194684,6935180,"Dr. Elissa Moore",3016611,4839284,"Sleek Granite Chair","1080p","AMEX","Female","713 Schumm Extensions",4742379,"Auer V",9,"Schulistfurt",71.18,640.62,7162039,"ID",58306,"10-11-2021","Electronics & Tools","6:46:2",true
590328,5484502,"Maegan Walker",6864657,4759051,"Small Wooden Chair",true,"Visa","Female","6403 Brennon Mission","reboot","McClure, Block and Franecki",5,"South Celineside",25.85,129.25,5468969,"WA",73329,"7-28-2021","Books & Toys","4:30:38",4047969
579866,"transmit","Chase Leffler",true,true,"Awesome Granite Shirt",7901742,"Visa","Male","4946 Brady Divide",2667969,"McClure, Block and Franecki",10,"Alizeview",22.62,226.20,"PCI","SD",44529,"8-14-2021","Music, Computers & Grocery","6:19:3","mobile"
342886,80.48,"Jazmyne Ritchie",16.43,79.19,"Fantastic Wooden Hat",false,"EWallet","Female","8481 Rudolph Points",8232502,"Kshlerin DDS",7,"Robbieville",96.17,673.19,34.69,"VA",88573,"9-30-2021","Kids","23:41:41","system"
217751,4953680,"Mr. Mackenzie Funk",43.74,6.69,"Fantastic Rubber Car",false,"AMEX","Female","1107 Hirthe Ferry",65.54,"Auer V",5,"Lourdesside",31.20,156.00,6440650,"OH",14656,"8-29-2021","Garden & Clothing","15:32:53",true
611640,false,"Kenya Yundt",74.02,33.80,"Gorgeous Rubber Computer","mobile","MasterCard","Male","41445 Brenda Street",true,"McClure, Block and Franecki",9,"Llewellynstad",88.93,800.37,true,"WA",59961,"6-22-2021","Sports & Outdoors","7:22:59",3968820
891187,true,"Tyshawn Thiel",29.11,91.27,"Rustic Steel Hat","primary","Visa","Female","47609 Jerry Underpass","open-source","Lakin, O'Connell and Monahan",6,"West Junior",84.69,508.14,true,"MD",89031,"10-15-2021","Tools","16:45:2","neural"
517568,20.30,"Miss Breana Gleichner",4167374,2383184,"Sleek Cotton Table","auxiliary","AMEX","Male","127 McGlynn Ridges",6738434,"Lakin, O'Connell and Monahan",10,"North Delphiaborough",58.23,582.30,2.22,"LA",24733,"8-29-2021","Electronics, Baby & Jewelery","23:15:39","array"
743384,20.81,"Miss Virgie Collier",84.17,7.21,"Gorgeous Granite Hat","parse","Cash","Male","16957 Jacobson Crossroad",false,"McClure, Block and Franecki",10,"Elisaland",51.19,511.90,29.36,"AZ",95995,"10-11-2021","Outdoors","15:37:44","sensor"
194472,false,"Johanna Carter",5033114,3448033,"Awesome Wooden Shoes",false,"Visa","Male","175 Einar Route",false,"Considine PhD",8,"Lake Jodiestad",83.12,664.96,false,"WV",46712,"8-25-2021","Clothing, Grocery & Music","0:25:9",true
347896,"hack","Jorge Rodriguez II",95.13,55.63,"Gorgeous Rubber Chair",18.01,"EWallet","Female","45675 Veum Unions",41.82,"Kuphal, Spencer and Blanda",8,"Linnieton",34.97,279.76,"EXE","IL",68821,"10-9-2021","Clothing","20:40:18",4616644
529856,true,"Dale Goldner","SMS","calculate","Rustic Granite Pants",69.36,"Visa","Female","36050 Harvey Cove",5.32,"Considine PhD",3,"North Rosetown",43.81,131.43,true,"LA",70797,"10-12-2021","Baby","3:27:20",37.72
861905,true,"Stacey Bartoletti DDS",40.22,2.94,"Practical Rubber Car",6089992,"MasterCard","Female","4911 Pearl Port","multi-byte","Lakin, O'Connell and Monahan",5,"Shanellestad",27.82,139.10,false,"WV",93645,"9-6-2021","Outdoors & Toys","13:43:29",1.59
793924,14.70,"Ephraim Pacocha",8541487,1127446,"Ergonomic Cotton Table",2978594,"Cash","Female","3581 Demond Lights","cross-platform","Parisian, Wolff and Gorczany",10,"Boyerborough",29.83,298.30,93.54,"NH",70467,"8-4-2021","Garden","9:22:25","online"
856012,true,"Veda Walker","compress","solid state","Ergonomic Rubber Table","PCI","AMEX","Female","7563 Cecil Cliff",99.94,"Larkin-McClure",6,"Bahringerchester",75.68,454.08,false,"MD",83269,"7-23-2021","Books, Home & Electronics","2:42:36",8126216
955388,"transmitter","Ally Orn","bypassing","virtual","Sleek Steel Gloves",6116719,"Cash","Male","71722 Magnolia Ranch",2323914,"Armstrong, Strosin and Altenwerth",6,"Willview",30.55,183.30,"cross-platform","DE",54955,"1-27-2021","Beauty","9:29:56",true
703893,true,"Jennifer Sipes",69.94,29.96,"Ergonomic Granite Shirt",true,"MasterCard","Male","913 Grady Keys",16.10,"Auer V",9,"South Alena",15.01,135.09,true,"ND",77609,"2-13-2021","Toys, Beauty & Outdoors","16:37:4",false
848295,0.80,"Brody Johnson",24.27,87.01,"Fantastic Rubber Car",1079884,"EWallet","Male","4865 Florine Lake",1958409,"Auer V",7,"Walkerport",1.07,7.49,79.56,"IL",11805,"10-25-2021","Electronics","12:56:59",75.72
780352,55.51,"Kiarra Carroll",91.08,41.43,"Awesome Granite Gloves",false,"EWallet","Female","55794 Toney Trafficway",5143250,"Kshlerin DDS",8,"Dahliashire",96.82,774.56,36.60,"WA",77485,"5-7-2021","Computers","17:30:44",5968583
327800,"COM","Johan Rippin","compress","navigating","Intelligent Rubber Car",8302166,"MasterCard","Male","7897 McClure Roads","ADP","Auer V",6,"Leannonview",6.92,41.52,"open-source","IN",79309,"8-18-2021","Toys & Clothing","9:5:6",87.58
228643,7210422,"Theodora Prosacco","wireless","synthesize","Practical Granite Table","back-end","MasterCard","Male","7141 Klocko Center","microchip","Kshlerin DDS",10,"Morarbury",81.41,814.10,7428250,"KS",91799,"8-11-2021","Kids, Outdoors & Home","14:36:34","CSS"
540735,94.53,"Rodger Dickens",true,true,"Sleek Plastic Table",true,"AMEX","Male","766 Julio Valley",4318613,"McClure, Block and Franecki",7,"South Bertafurt",33.55,234.85,73.36,"MI",23781,"9-16-2021","Music, Books & Sports","8:20:12",true
907833,61.34,"Judd Kirlin",false,true,"Small Plastic Shoes",80.38,"MasterCard","Male","444 Wunsch Field",77.00,"McClure, Block and Franecki",6,"South Grahamfort",11.36,68.16,0.27,"WI",33606,"6-30-2021","Jewelery & Tools","13:26:22",true
500447,false,"Kasandra Kovacek",12.70,75.07,"Intelligent Concrete Table","transmitter","EWallet","Male","36764 Becker Estate",6507137,"Wiegand-Tillman",9,"East Jaydeland",67.18,604.62,true,"AL",97896,"8-16-2021","Electronics & Grocery","6:38:12",false
384637,76.94,"Kristin Kerluke",9442947,6471478,"Fantastic Rubber Shirt",true,"MasterCard","Female","47793 Pollich Key","PNG","Larkin-McClure",4,"Rosenbaumton",30.61,122.44,85.23,"NC",86605,"5-13-2021","Beauty & Sports","7:25:33",94.79
707962,70.69,"Alexandrea Gerlach",9099651,5787940,"Small Steel Hat","cross-platform","Cash","Male","30797 Alexandria Forges",false,"Kuphal, Spencer and Blanda",2,"Grimesfurt",89.82,179.64,13.13,"DE",52190,"10-19-2021","Books, Games & Toys","8:23:40","index"
288135,true,"Ms. William Willms",9475735,2656570,"Sleek Steel Shoes","backing up","AMEX","Male","328 Christian Island","AI","Parisian, Wolff and Gorczany",10,"New Hershel",24.08,240.80,true,"MI",44155,"12-11-2020","Toys","12:54:25",41.84
544798,8895619,"Darren Crooks",false,false,"Incredible Cotton Pants",26.60,"MasterCard","Female","9587 Greenfelder Hill",false,"Considine PhD",6,"Diannaburgh",95.37,572.22,8989353,"PA",64031,"9-26-2021","Games","8:49:20",false
351318,false,"Orpha Heidenreich",true,true,"Sleek Rubber Hat",83.35,"MasterCard","Male","19506 Corwin Inlet",true,"Parisian, Wolff and Gorczany",5,"Feeneyville",32.26,161.30,false,"OK",39953,"5-4-2021","Shoes, Clothing & Toys","11:35:26","calculating"
104631,513699,"Karley Watsica",11.58,74.92,"Incredible Concrete Table","index","MasterCard","Female","86088 Hilpert Island",8067911,"Wiegand-Tillman",6,"Lake Omer",20.24,121.44,7246762,"TX",13638,"9-30-2021","Grocery","13:28:2",66.17
510128,"connect","Donny Spinka PhD",39.48,2.65,"Gorgeous Concrete Shoes",8649218,"AMEX","Female","34074 Angelita Path","transmit","Larkin-McClure",2,"Port Rocio",84.69,169.38,"reboot","SD",67679,"9-18-2021","Outdoors","13:40:38","connect"
925480,1419010,"Samson Wunsch DDS",5089821,6991868,"Sleek Steel Shoes",7110440,"MasterCard","Female","7365 Raynor Green",462289,"Wiegand-Tillman",2,"South Anaisbury",80.61,161.22,8270683,"MS",43142,"9-6-2021","Automotive","18:36:13","navigating"
526534,7833352,"Vicenta Howe","primary","input","Fantastic Rubber Table",7199176,"AMEX","Male","8896 Carroll Parks","primary","Larkin-McClure",1,"Kohlerside",36.20,36.20,2474193,"MN",46450,"7-11-2021","Games, Health & Beauty","12:22:10",false
789879,true,"Jeremy Schimmel",true,true,"Rustic Cotton Pants",4.01,"EWallet","Male","26279 Rosenbaum Viaduct",true,"Considine PhD",7,"North Justice",40.29,282.03,true,"MO",40011,"5-19-2021","Garden & Clothing","9:2:55",false
516448,true,"Fanny Lesch PhD",99.49,62.64,"Awesome Rubber Pants","redundant","EWallet","Female","762 Helena Walks",true,"Kuphal, Spencer and Blanda",1,"Joseview",32.40,32.40,false,"NH",18916,"7-26-2021","Books","9:32:58","JSON"
575066,"RSS","Guadalupe Hermiston",0.51,62.77,"Awesome Rubber Pants",85.83,"AMEX","Male","507 Schinner Squares",true,"Larkin-McClure",4,"Petermouth",54.40,217.60,"virtual","MI",89950,"9-10-2021","Jewelery & Baby","13:19:41","port"
528351,8439800,"Miss Weston Klocko",true,false,"Fantastic Concrete Table","back up","MasterCard","Female","566 Bayer Gardens","firewall","Parisian, Wolff and Gorczany",3,"New Bailey",34.88,104.64,1505384,"NJ",53632,"1-17-2021","Books, Movies & Health","20:43:9",true
516614,true,"Ms. Elijah Breitenberg",false,false,"Practical Wooden Table",4327040,"MasterCard","Female","1986 Aditya Shore",6718509,"McClure, Block and Franecki",2,"Mariliestad",53.92,107.84,false,"DE",39691,"4-26-2021","Industrial & Books","6:43:5",true
121100,9112854,"Montana Mraz MD",8388645,5179373,"Small Rubber Shirt","copying","Visa","Male","925 Krajcik Locks",false,"Kuphal, Spencer and Blanda",3,"Douglasfort",48.32,144.96,1070334,"VT",25871,"10-12-2021","Movies, Health & Home","2:29:31",56.83
323130,5916962,"Connie Grady III",87.48,23.02,"Fantastic Rubber Table",82.98,"Cash","Female","61611 Gennaro Mills",6.43,"Considine PhD",8,"O'Reillyburgh",97.17,777.36,3439987,"GA",49633,"9-6-2021","Books & Sports","10:15:50",5178099
630524,63.78,"Casey Bogisich",false,true,"Ergonomic Plastic Shirt",false,"AMEX","Male","10127 Osinski Crossroad",9.78,"Wiegand-Tillman",1,"Bertramchester",92.37,92.37,33.16,"NM",10855,"7-10-2021","Automotive & Computers","22:4:0",42.20
536334,91.29,"Reyna Klocko",false,true,"Gorgeous Cotton Computer",40.56,"MasterCard","Male","6479 Sadye Place",63.99,"McClure, Block and Franecki",1,"North Davion",48.29,48.29,60.54,"NE",36124,"10-16-2021","Industrial","16:41:55",3511113
651018,"driver","Sterling Homenick",7312199,8530615,"Small Wooden Computer",5100914,"EWallet","Male","407 Ludie Circle",3874450,"Kshlerin DDS",5,"Isaiahtown",10.72,53.60,"port","SC",50048,"9-27-2021","Movies & Jewelery","13:49:20",1075820
736841,3609382,"Devonte Nitzsche Jr.",2755091,8858865,"Practical Plastic Hat",8861313,"Cash","Female","3355 Barton Trail","SMTP","Larkin-McClure",7,"Schadenport",65.52,458.64,6420798,"IL",45613,"10-25-2021","Clothing, Movies & Beauty","11:20:9",false
534113,"back-end","Lora Collins","online","haptic","Rustic Rubber Computer",3702949,"MasterCard","Female","807 Vita Key",22.38,"Auer V",9,"Adolphburgh",92.91,836.19,"EXE","RI",36295,"5-31-2021","Shoes","5:43:56",42.34
201109,91.18,"Dr. Sophia Stehr",24.80,86.95,"Practical Concrete Shirt",false,"AMEX","Female","80296 Edythe Unions",73.18,"Lakin, O'Connell and Monahan",1,"West Gersonport",76.35,76.35,70.02,"CA",25625,"7-13-2021","Outdoors & Games","11:7:43",true
775059,58.57,"Santino Smitham","EXE","input","Sleek Steel Shoes","GB","EWallet","Female","400 Haley Junction",3314874,"Considine PhD",1,"Lavinafurt",84.04,84.04,36.63,"MO",54473,"3-10-2021","Outdoors, Games & Electronics","3:2:49","optical"
325815,"index","Laurine Crona",true,false,"Awesome Cotton Shoes",826994,"EWallet","Female","924 Cordelia Squares",58.13,"Kshlerin DDS",3,"North Federicotown",0.41,1.23,"THX","LA",90237,"9-1-2021","Jewelery","7:41:36",90.57
436282,"transmit","Audra Hills",3.57,26.65,"Sleek Wooden Pants","hack","Visa","Female","633 O'Hara Square",false,"Auer V",7,"Tremblayfurt",78.69,550.83,"port","RI",19763,"10-18-2021","Beauty, Outdoors & Computers","21:44:1",8247746
824472,7781550,"Mrs. Frida Bartoletti","array","capacitor","Awesome Wooden Pants",8595916,"Cash","Male","72337 Goyette Lane","JBOD","Auer V",9,"Sharonton",0.02,0.18,9199236,"IA",87864,"2-25-2021","Sports & Kids","13:51:2",true
100579,true,"Heather Stehr","SCSI","online","Sleek Wooden Shirt","transmitting","MasterCard","Female","77211 Hirthe Run",7.35,"Lakin, O'Connell and Monahan",9,"Lake Audreanne",52.02,468.18,false,"SD",19936,"10-24-2021","Garden","6:55:27",27.27
853591,52.90,"Dan Upton I",true,false,"Rustic Rubber Car",98.74,"EWallet","Female","30861 Leland Inlet",true,"Auer V",7,"Earnestineview",99.48,696.36,31.15,"CA",49576,"9-25-2021","Beauty","1:48:33","bypassing"
537095,false,"Franco Howe IV","transmitting","1080p","Rustic Rubber Hat",true,"Visa","Male","8118 Damaris Route",25.87,"Kuphal, Spencer and Blanda",3,"New Anabel",41.96,125.88,true,"VT",38823,"7-30-2021","Clothing","20:51:32",false
749488,3437538,"Elmore Labadie Sr.",7620473,712106,"Sleek Cotton Chair","back up","AMEX","Female","9008 Thad Drives",3487396,"Auer V",5,"Simonisberg",42.62,213.10,3572913,"NY",86826,"8-24-2021","Grocery & Kids","3:54:55",39.19
177642,"auxiliary","Ike Frami",25.00,48.45,"Small Steel Table","transmit","AMEX","Male","1898 Littel Field","back up","Auer V",3,"Franciscostad",83.23,249.69,"driver","IL",49530,"9-1-2021","Books, Baby & Outdoors","11:9:13",13.29
964138,false,"Dorris Kutch",4139682,8798570,"Sleek Wooden Shoes",6485473,"Visa","Female","566 Kassandra Mount",true,"Wiegand-Tillman",3,"Lianaville",84.05,252.15,true,"LA",59492,"8-30-2021","Health & Kids","15:39:1",4.45
223171,"virtual","Dell Lockman",false,false,"Sleek Concrete Hat",42.00,"EWallet","Male","73214 Jarret Lodge",false,"Auer V",7,"Huelsbury",5.27,36.89,"back-end","VT",53703,"10-9-2021","Shoes, Industrial & Outdoors","11:22:15",98.64
942023,false,"Nella McDermott",10.87,60.36,"Practical Cotton Shoes",97.10,"Cash","Female","4225 April Radial",false,"Considine PhD",8,"South Napoleonborough",94.87,758.96,true,"SD",62510,"4-21-2021","Shoes","9:5:46",true
521010,false,"Koby Metz","online","bypass","Awesome Rubber Hat",77.55,"Cash","Male","1941 Gislason Station",47.69,"Lakin, O'Connell and Monahan",8,"Liaview",21.09,168.72,true,"SD",54254,"6-24-2021","Shoes & Tools","21:38:26",true
562491,"microchip","Meaghan Jaskolski","back up","CSS","Small Rubber Shoes","neural","Cash","Male","791 Boehm Brooks",true,"McClure, Block and Franecki",5,"East Rowan",23.90,119.50,"bus","AR",29287,"9-27-2021","Movies & Health","9:18:15","PNG"
862799,"firewall","Boyd Lynch",6147310,667416,"Intelligent Concrete Gloves",5477569,"MasterCard","Female","6850 Ullrich Garden","open-source","Armstrong, Strosin and Altenwerth",4,"Robertashire",9.90,39.60,"bandwidth","DE",16212,"8-21-2021","Grocery","14:2:38",false
905071,6385735,"Carmine Hane","auxiliary","transmitting","Gorgeous Granite Shirt",70.61,"Visa","Male","6117 Jocelyn Freeway",6.16,"Considine PhD",7,"East Walker",41.72,292.04,8556601,"LA",86599,"8-27-2021","Books","3:54:20","system"
631925,false,"Cordell Moore DVM","1080p","programming","Incredible Granite Gloves",2308564,"MasterCard","Male","310 Gage Via",false,"Parisian, Wolff and Gorczany",9,"Schummburgh",76.77,690.93,true,"DE",74751,"9-7-2021","Jewelery & Movies","20:49:1",5560514
633649,true,"Kieran Reichert",true,true,"Sleek Rubber Pants",true,"Cash","Female","212 Paucek Lane",false,"Kuphal, Spencer and Blanda",2,"Lake Katelinton",95.38,190.76,false,"NV",26361,"5-25-2021","Home & Books","21:18:18",false
459661,89.77,"Bernadine Rath I",true,true,"Incredible Wooden Computer","circuit","EWallet","Male","782 Lynch Park",false,"Parisian, Wolff and Gorczany",3,"North Yolandamouth",58.18,174.54,68.01,"MI",28036,"8-19-2021","Kids & Music","23:23:2",false
870657,70.69,"Lamar McGlynn","ADP","quantifying","Practical Granite Hat","capacitor","Cash","Male","39595 Gorczany Brooks",false,"Wiegand-Tillman",3,"Kirlinmouth",69.17,207.51,25.16,"FL",37766,"8-31-2021","Home","23:6:10","navigate"
150656,"back-end","Jerod Jenkins","HTTP","connect","Sleek Plastic Car","feed","MasterCard","Female","89280 Jakubowski Walk",false,"McClure, Block and Franecki",6,"Nathanshire",57.35,344.10,"AI","TN",74715,"9-4-2021","Industrial & Baby","21:58:9",true
977143,65.74,"Jocelyn Bergnaum",3513084,4735371,"Incredible Rubber Hat",74.98,"EWallet","Female","6447 Clementine Place","cross-platform","Armstrong, Strosin and Altenwerth",9,"Hermannbury",35.31,317.79,7.42,"CA",73244,"10-15-2021","Clothing","8:8:53",43.36
208330,"connecting","Helene Schaefer",3141468,7196727,"Fantastic Concrete Hat",false,"Visa","Female","507 Corkery Shoal",3754760,"Kshlerin DDS",10,"Brakusville",32.85,328.50,"primary","NH",95080,"10-16-2021","Movies & Automotive","23:36:10",3949792
449061,9012276,"Miss Karl Harvey",false,false,"Practical Plastic Chair",false,"Cash","Female","6823 Graham Circle",false,"McClure, Block and Franecki",8,"Susannamouth",98.46,787.68,854673,"IN",64025,"9-30-2021","Health & Kids","23:52:39",24.80
268865,false,"Dr. Claudia Wunsch",2794372,4445661,"Sleek Cotton Pants",true,"Visa","Female","5814 Laila Fork","synthesize","Wiegand-Tillman",6,"Greenholtbury",61.20,367.20,true,"LA",22933,"7-24-2021","Music","11:42:27","input"
510417,"bypass","Antonette Ferry",768436,6422959,"Fantastic Plastic Chair",5686951,"EWallet","Male","1268 Anderson Square",8334427,"Larkin-McClure",10,"New Bernita",9.60,96.00,"virtual","VT",86189,"7-8-2021","Baby & Computers","16:34:48",false
204851,718833,"Emily Walsh","port","wireless","Fantastic Plastic Table",true,"Cash","Female","23668 Lindsay Court",5535475,"Armstrong, Strosin and Altenwerth",5,"East Petermouth",80.07,400.35,6236307,"SC",32441,"7-16-2021","Computers, Books & Tools","16:43:5",5920137
276073,6949884,"Caroline Grimes",2629757,1207564,"Awesome Steel Shoes","generate","MasterCard","Male","927 Kelli Walks","EXE","Kuphal, Spencer and Blanda",4,"Halvorsonbury",86.05,344.20,2440146,"CA",50829,"6-30-2021","Movies, Grocery & Outdoors","2:29:35",false
762289,8660920,"Lazaro Breitenberg",3960205,21995,"Awesome Granite Chair","interface","MasterCard","Female","987 Curt Tunnel","1080p","McClure, Block and Franecki",8,"North Neldaport",56.10,448.80,2582939,"TN",85476,"10-20-2021","Beauty & Baby","15:13:1",true
839708,45.43,"Sanford Howell",false,false,"Sleek Concrete Pants",94.09,"AMEX","Female","9511 Cruickshank Parkways",true,"Armstrong, Strosin and Altenwerth",10,"Dickinsonton",49.98,499.80,13.98,"NC",84028,"8-30-2021","Health & Outdoors","0:17:56",49.97
632122,true,"Salvatore O'Keefe",62.59,12.64,"Incredible Concrete Shirt",6664035,"MasterCard","Male","6524 Davis Parkways",11.34,"Larkin-McClure",5,"Autumnville",31.77,158.85,true,"AL",10232,"6-2-2021","Health","6:46:48","navigating"
823563,false,"Dr. Octavia Schinner","multi-byte","neural","Incredible Wooden Shirt","transmitter","EWallet","Female","344 Corwin Camp","override","Auer V",6,"New Florencio",79.43,476.58,false,"TX",90286,"7-31-2021","Beauty","13:52:8","navigating"
637149,8227442,"Antonia Bartell",8255473,807068,"Incredible Rubber Car",6519525,"EWallet","Female","61650 O'Connell Causeway","port","Kshlerin DDS",3,"Rosastad",41.23,123.69,3344030,"AL",82938,"10-1-2021","Tools & Garden","12:37:14",6923657
584548,"transmitting","Flavie White",false,false,"Awesome Steel Shoes",57.92,"MasterCard","Female","3679 Hilpert Mountain",5290282,"McClure, Block and Franecki",2,"West Sherwoodfort",38.51,77.02,"redundant","NM",67721,"4-25-2021","Computers & Jewelery","23:5:0",true
351180,62.33,"Mr. Esteban Ullrich",true,true,"Small Plastic Gloves",11.88,"Cash","Female","2258 Zakary Mountain",true,"Kshlerin DDS",2,"Port Sterlingshire",36.41,72.82,44.27,"NM",24807,"4-29-2021","Kids, Automotive & Clothing","5:28:24",41.14
965101,29.54,"Maria Torp",true,true,"Sleek Rubber Shirt",6.06,"AMEX","Female","72003 Denis Motorway",29.05,"Wiegand-Tillman",10,"Wehnerfort",36.94,369.40,38.48,"AR",90924,"5-18-2021","Baby","18:34:25",true
456251,13.58,"Bessie Fritsch",3461641,391751,"Fantastic Rubber Pants",60.29,"Visa","Female","57740 Allie Village","synthesize","Auer V",8,"Port Adrian",6.66,53.28,92.80,"MT",24972,"10-22-2021","Jewelery, Music & Electronics","18:22:14",false
195376,2305008,"Grayson Murphy","application","system","Sleek Wooden Computer",2893202,"Visa","Female","78884 Schmidt Views","open-source","Kshlerin DDS",3,"Port Emiliano",94.70,284.10,5334007,"SC",17171,"4-18-2021","Electronics","4:52:58",1142502
724199,1557332,"Jamel Davis","navigate","AGP","Rustic Rubber Shirt","cross-platform","EWallet","Female","7696 Turner Viaduct",4.68,"Auer V",3,"New Mandyburgh",62.53,187.59,7124761,"UT",76575,"9-30-2021","Industrial & Computers","15:14:27",5172004
758717,5765439,"Logan Prohaska","bus","back up","Ergonomic Rubber Table",true,"AMEX","Female","5285 Hansen Meadows",7436884,"Lakin, O'Connell and Monahan",8,"Wilhelmstad",95.14,761.12,6987581,"TX",26578,"6-18-2021","Beauty, Health & Computers","7:22:35",94.54
612096,false,"Miss Alexanne Pollich",34.17,56.84,"Ergonomic Steel Shirt",true,"Visa","Female","5290 Garrett Track",false,"Kshlerin DDS",9,"Shaniaton",33.82,304.38,true,"MI",36279,"6-28-2021","Toys, Electronics & Beauty","19:14:5",true
747175,false,"Deborah Walter",true,true,"Incredible Plastic Chair",0.93,"Cash","Male","282 Kunde Parkway",23.78,"Parisian, Wolff and Gorczany",10,"West Antonina",29.42,294.20,true,"WY",21495,"9-29-2021","Shoes & Toys","23:39:46",true
532187,true,"Mrs. Afton Abbott",32.63,94.81,"Rustic Concrete Table",30.96,"Visa","Male","75814 Pedro Brook",1622830,"Parisian, Wolff and Gorczany",7,"New Marisa",32.99,230.93,false,"TX",72017,"5-10-2021","Books & Outdoors","12:55:48",87.24
