PostalCode,PaymentType,capacitor,CustomerName,Date,Product,card,Gender,hard drive, ,Quantity,City,Total,ProductPrice,Address,monitor,panel,InvoiceId,Store,Department,Time,State
62654,"Visa",21.87,"Keven Jacobs","10-12-2021","Fantastic Concrete Gloves",false,"Male",false,false,1,"South Derek",96.46,96.46,"15501 Elaina Gardens",true,"XML",266503,"Larkin-McClure","Games, Grocery & Music","5:17:57","ND"
21153,"Cash","navigating","Mrs. Melissa Douglas","6-20-2021","Fantastic Plastic Computer",true,"Female",false,"compress",6,"Kilbackmouth",103.08,17.18,"65827 Grant Groves",true,"monitor",109793,"Auer V","Electronics & Games","21:25:9","NV"
46251,"AMEX",4853514,"Terry Feest","9-8-2021","Awesome Wooden Shoes","auxiliary","Female",false,59.61,3,"Aufderharborough",21.78,7.26,"24100 Katarina Highway","reboot",true,689324,"Parisian, Wolff and Gorczany","Beauty","15:47:27","IL"
43422,"AMEX",705559,"Elfrieda Marquardt Sr.","12-3-2020","Small Concrete Shoes",3798716,"Male","COM",77.37,9,"Port Citlalli",782.10,86.90,"860 Jaskolski Landing",true,"backing up",423398,"Wiegand-Tillman","Tools","4:7:0","PA"
21664,"Cash","program","Everardo Osinski V","9-20-2021","Practical Cotton Table","1080p","Female","IB",false,6,"Riceside",464.52,77.42,"95187 Kendra Parks",8451277,94.58,862927,"Considine PhD","Movies","5:45:34","AK"
45240,"Visa",true,"Ali D'Amore","10-13-2021","Fantastic Steel Chair",false,"Female",837605,false,3,"Port Humbertoshire",73.83,24.61,"15655 Bogisich Greens",false,5733357,492130,"Armstrong, Strosin and Altenwerth","Games & Outdoors","3:3:41","AL"
24097,"Cash",true,"Heber Kunze","6-13-2021","Awesome Wooden Shirt",47.37,"Male",false,97.43,3,"Reichelchester",130.05,43.35,"6609 Jones Mountains",true,83.83,496004,"Kuphal, Spencer and Blanda","Computers, Jewelery & Health","22:18:4","KY"
73317,"AMEX",true,"Dominique Hickle V","9-3-2021","Fantastic Rubber Car",true,"Male",29.09,91.75,7,"Freedatown",112.00,16.00,"7821 Will Passage",24.60,87.33,373320,"Larkin-McClure","Books","0:1:57","MI"
90761,"Cash",4836035,"Delia Rohan","6-30-2021","Sleek Wooden Hat","wireless","Male","mobile","transmitting",4,"Destinyside",266.00,66.50,"817 Hickle Forges",46.24,"system",905210,"Auer V","Sports","17:30:11","MT"
65085,"MasterCard",65.31,"Geovanny Gottlieb","7-16-2021","Awesome Granite Car",8807078,"Female",true,1980133,5,"East Erin",100.75,20.15,"9827 Jerrell Views",2247006,"hack",193553,"Kshlerin DDS","Toys & Games","11:53:16","TN"
86333,"EWallet",false,"Mrs. Domenic Oberbrunner","10-4-2021","Ergonomic Granite Computer","connect","Female",82.53,44.83,7,"Lake Gladyceburgh",305.13,43.59,"77869 Kiehn Groves","navigating",5094069,176105,"Larkin-McClure","Grocery, Beauty & Computers","6:48:25","KS"
50203,"Visa",false,"Clarabelle MacGyver","9-19-2021","Incredible Plastic Computer",false,"Female",5513214,false,3,"Eraborough",80.82,26.94,"245 Boyd Radial","connect",5950413,454685,"Auer V","Industrial, Health & Beauty","23:56:12","VA"
14401,"Cash",48.70,"Kellen Littel","6-25-2021","Rustic Plastic Hat",true,"Female",47.13,98.15,1,"Lake Lorenshire",20.38,20.38,"48495 Edgar Glen",33.73,"index",890491,"McClure, Block and Franecki","Tools","1:53:22","CA"
10011,"MasterCard",52.76,"Sebastian Klocko","7-2-2021","Incredible Wooden Car",76.25,"Male",true,1.43,1,"New Rebecamouth",48.59,48.59,"59094 Cartwright Rest",25.27,false,356042,"Considine PhD","Computers, Kids & Movies","2:42:42","NM"
78970,"Cash",47.84,"Miss Frederique Quigley","8-11-2021","Gorgeous Granite Gloves",83.79,"Male",false,true,1,"Langmouth",65.48,65.48,"8878 Rippin Way",true,"compress",352866,"Larkin-McClure","Clothing","11:50:24","NJ"
66506,"EWallet",true,"Maryam Kautzer V","10-17-2021","Rustic Steel Car",8833517,"Male",true,true,6,"North Rod",83.22,13.87,"35237 Krajcik Glen",false,77.26,349938,"Kuphal, Spencer and Blanda","Health, Home & Garden","6:20:15","AZ"
71241,"EWallet",false,"Unique Pollich DVM","10-21-2021","Small Granite Hat","SMS","Male","pixel",58.05,10,"Alexanneburgh",987.10,98.71,"434 Koss Drives",2609401,6081551,932314,"Lakin, O'Connell and Monahan","Electronics","1:59:51","MO"
79617,"Visa",3960941,"Deron Marks","9-29-2021","Gorgeous Cotton Car","wireless","Male","wireless","application",10,"Bartonport",558.60,55.86,"67294 Mayer Plaza",true,true,824002,"Larkin-McClure","Garden & Industrial","13:50:33","VA"
18543,"MasterCard",3133455,"Ray Bayer","6-30-2021","Small Cotton Car",31.58,"Female",true,"bus",4,"North Anastasia",369.48,92.37,"7380 Hilpert Viaduct",50.93,false,383827,"McClure, Block and Franecki","Baby","7:41:33","RI"
90911,"Cash","bandwidth","Floyd McKenzie","10-12-2021","Ergonomic Steel Car",false,"Male",32.10,55.35,5,"Emardmouth",72.40,14.48,"229 Kub Land",true,true,891504,"Considine PhD","Jewelery, Movies & Toys","13:54:40","PA"
91671,"MasterCard",false,"Mr. Kariane Blanda","9-30-2021","Intelligent Rubber Shirt",63.47,"Female",false,86.44,5,"Leraland",67.50,13.50,"3457 Blanda Oval",10.25,false,335680,"Lakin, O'Connell and Monahan","Automotive & Games","5:22:28","NH"
34344,"AMEX",1210384,"Amina Douglas","5-13-2021","Intelligent Plastic Hat",7558615,"Male","indexing",false,7,"West Hubertmouth",48.65,6.95,"472 Weimann Track",6036555,"interface",557309,"Kshlerin DDS","Electronics, Music & Sports","0:5:45","MS"
90115,"Visa",86.25,"Sim Brekke","7-2-2021","Small Rubber Computer",5958789,"Female",1535009,"card",2,"Generalmouth",83.38,41.69,"5004 Lesch Point",false,8533445,395904,"McClure, Block and Franecki","Grocery","7:24:49","VA"
41855,"EWallet",9306456,"Selmer Heidenreich","6-17-2021","Ergonomic Wooden Table","auxiliary","Female","synthesize","SAS",8,"Emmahaven",74.88,9.36,"84025 Haylee Manors","backing up",true,443654,"Armstrong, Strosin and Altenwerth","Music & Electronics","15:3:7","KY"
88679,"MasterCard",9123165,"Harmony Cormier","10-2-2021","Gorgeous Rubber Gloves","synthesize","Female",false,"USB",8,"Port Loganstad",760.80,95.10,"62962 Crystal Ridge","FTP",false,595210,"Larkin-McClure","Home, Industrial & Grocery","3:8:46","MS"
22568,"Visa",16.07,"Domenica Boyer","3-20-2021","Incredible Granite Gloves",39.34,"Male",true,true,6,"Laneybury",407.52,67.92,"5297 Lucinda Tunnel","primary",48.73,364237,"Armstrong, Strosin and Altenwerth","Baby & Beauty","17:45:0","FL"
76185,"Visa",47.32,"Berneice Davis","10-4-2021","Rustic Rubber Gloves","TCP","Male",5.96,56.59,4,"O'Connerfort",365.20,91.30,"56430 Hirthe Mission",92.52,false,130407,"McClure, Block and Franecki","Tools","22:33:3","OR"
37321,"Cash",41.25,"Ms. Nels Bergstrom","10-21-2021","Fantastic Granite Gloves",false,"Female",24.32,true,4,"North Letitiaville",26.92,6.73,"9054 Nora Flats",true,20.07,641130,"Kshlerin DDS","Games","9:58:32","VT"
55881,"AMEX",6.28,"Miss Vena Hammes","9-11-2021","Ergonomic Steel Car",false,"Female","bypass","cross-platform",7,"East Jamelberg",10.29,1.47,"2167 Wendell Track","compressing",9469866,615626,"Kshlerin DDS","Industrial & Automotive","11:55:16","NY"
47539,"MasterCard","programming","Alejandrin Jacobi","10-24-2021","Small Cotton Shoes",8609462,"Female","auxiliary",true,3,"Maudieton",36.87,12.29,"381 Alanis Port",6308531,"compress",139543,"Auer V","Beauty & Industrial","1:29:22","DE"
13659,"Visa",5294652,"Elmore Gottlieb","6-1-2021","Intelligent Wooden Shirt",3492159,"Male",6371920,"connect",8,"Hahnborough",780.48,97.56,"3256 Stoltenberg Mountain",true,7862973,797452,"Kshlerin DDS","Electronics & Garden","9:38:18","IL"
51036,"Cash",8557941,"Abbigail Stoltenberg","10-5-2021","Fantastic Plastic Shoes",6685034,"Female",7495965,"panel",4,"North Evie",86.52,21.63,"2277 Schuster Shoal",false,3109783,826939,"Armstrong, Strosin and Altenwerth","Kids, Toys & Home","7:25:30","IN"
54228,"Visa",93.93,"Reyna Schuppe","9-5-2021","Rustic Plastic Shirt",5236438,"Male",false,true,5,"Hettingerfurt",477.60,95.52,"56601 Jacques Locks",3.03,false,736413,"Larkin-McClure","Clothing","0:21:47","NH"
11318,"EWallet",true,"Elda Wyman","9-3-2021","Intelligent Plastic Chair",true,"Male",10.92,true,3,"New Aurelie",26.52,8.84,"3422 Lily Rue",false,false,651364,"Wiegand-Tillman","Beauty","5:17:56","DE"
87253,"AMEX",43.27,"Jesse Rosenbaum","10-3-2021","Small Steel Car",78.65,"Female",false,65.04,4,"Weberport",138.96,34.74,"39669 Cummerata Prairie",6707738,"matrix",603629,"Armstrong, Strosin and Altenwerth","Beauty & Industrial","5:10:1","HI"
28342,"EWallet","open-source","Francisca Moore","10-22-2021","Small Cotton Car",true,"Male",false,true,3,"West Clarkbury",69.09,23.03,"748 Conrad Forest",true,89.80,982479,"Wiegand-Tillman","Games & Sports","6:30:12","IA"
25724,"AMEX","haptic","Jerrell Effertz II","8-7-2021","Gorgeous Plastic Car",11.98,"Female","capacitor","application",7,"Lake Damaris",644.28,92.04,"12585 Prosacco Path",33.74,83.93,885795,"Auer V","Home & Grocery","23:11:26","HI"
46282,"EWallet",8961352,"Dena Ledner","9-5-2021","Fantastic Concrete Shoes","GB","Female",true,"backing up",8,"Luzbury",520.64,65.08,"7156 Thompson Meadow","PCI",1867822,570315,"Wiegand-Tillman","Baby","16:14:28","SD"
58394,"AMEX",3945798,"Mrs. Guiseppe Bashirian","10-21-2021","Gorgeous Concrete Shirt","transmit","Female",575612,6366250,7,"Laneyview",205.52,29.36,"5936 Mertz Freeway","hack",212716,497669,"Parisian, Wolff and Gorczany","Electronics","10:42:22","RI"
89133,"Cash",true,"Minerva Spinka IV","9-6-2021","Small Rubber Computer",37.27,"Male","input",false,7,"Lukasshire",173.95,24.85,"3178 Abelardo Via",false,false,182211,"Auer V","Games","23:25:17","ME"
83614,"AMEX",false,"Mrs. Nedra Hodkiewicz","8-18-2021","Awesome Granite Table",55.83,"Female",19.37,82.30,5,"South Malachifort",261.00,52.20,"67966 Salvatore Prairie",5.59,false,136194,"Larkin-McClure","Movies & Shoes","16:22:46","OH"
50625,"AMEX",54.22,"Friedrich Vandervort","7-23-2021","Gorgeous Concrete Pants",true,"Female",50.01,39.31,10,"New Aydenshire",792.50,79.25,"1049 Pacocha Mountains",36.52,99.49,332345,"Kshlerin DDS","Kids, Toys & Baby","0:25:52","LA"
61364,"Cash",8430988,"Caden Ward","9-17-2021","Intelligent Granite Pants",48.05,"Female","backing up",false,9,"West Saraifurt",715.32,79.48,"3431 Israel Underpass",3000039,56.95,435941,"Auer V","Home","16:9:27","RI"
35176,"Cash",825254,"Rosina Schoen","10-21-2021","Ergonomic Concrete Table",false,"Female","AGP",698537,7,"Lake Timmothy",607.74,86.82,"79120 Barton Junctions",5410674,24.63,992875,"McClure, Block and Franecki","Outdoors & Books","19:37:40","MT"
64532,"Cash",2219055,"Shirley Davis IV","4-5-2021","Fantastic Wooden Hat","hacking","Male",false,"feed",2,"South Edgar",115.68,57.84,"8006 Corkery Track","synthesizing",4789795,702730,"Kuphal, Spencer and Blanda","Baby & Tools","23:35:56","NC"
49172,"AMEX",41.91,"Elouise Ebert V","7-15-2021","Ergonomic Steel Shirt",7204625,"Male",1151134,81242,6,"Lake Hadleyhaven",251.88,41.98,"55292 Zemlak Junction",true,"matrix",700281,"Auer V","Grocery","9:30:27","NJ"
32464,"Cash","firewall","Gladys Greenholt II","9-18-2021","Ergonomic Cotton Pants","TCP","Male",4772999,18.71,7,"Millerhaven",618.80,88.40,"18502 Clifton Trace",15.16,4082236,253767,"Wiegand-Tillman","Beauty","6:11:47","RI"
73335,"Visa",91.31,"Alek Roberts","7-14-2021","Practical Wooden Shirt",99.86,"Male",50.26,40.02,6,"Jordonville",0.24,0.04,"983 Champlin Viaduct",false,false,257049,"Armstrong, Strosin and Altenwerth","Games, Books & Health","9:25:34","NY"
76339,"AMEX",true,"Cathrine Mitchell","10-5-2021","Fantastic Granite Hat","index","Female",8.50,70.88,4,"Friesenton",208.56,52.14,"826 Tianna Inlet",1247191,"COM",916202,"Kshlerin DDS","Kids","12:31:7","MT"
41356,"Cash","circuit","Dion Treutel PhD","9-13-2021","Sleek Plastic Computer","navigating","Male",7553391,true,9,"North Jazmynfort",173.88,19.32,"42740 Feeney Curve",3346510,7909140,732919,"Kshlerin DDS","Baby, Electronics & Books","8:25:43","WA"
68666,"Cash",4803623,"Cleve Ferry","5-20-2021","Ergonomic Wooden Table",false,"Male","backing up",4.19,1,"Port Hudson",31.09,31.09,"4212 Pfeffer Falls",6352913,"feed",504896,"Auer V","Computers, Movies & Baby","13:18:7","NH"
52570,"MasterCard","online","Joelle Reilly","10-24-2021","Practical Cotton Chair",7634386,"Female","SSL",false,6,"Lake Tad",599.28,99.88,"6995 Abby Road",798175,"SCSI",898368,"Larkin-McClure","Tools, Electronics & Clothing","16:16:16","MI"
68737,"Visa",true,"Salvatore Schultz Jr.","3-14-2021","Small Cotton Hat",false,"Male",3366002,"SDD",10,"Ullrichland",563.70,56.37,"130 Gutmann Freeway",44.63,"protocol",996853,"Considine PhD","Toys","11:0:58","TN"
29817,"Visa",91.08,"Pamela Kutch","6-24-2021","Intelligent Rubber Shoes",27.04,"Male",true,40.12,6,"New Lorna",322.62,53.77,"588 Camryn Shoal",75.68,5845534,130662,"McClure, Block and Franecki","Automotive & Electronics","4:27:49","MO"
32239,"AMEX",85.36,"Alice Breitenberg","10-2-2021","Awesome Plastic Chair",18.98,"Female",false,44.19,6,"Stefanieton",195.00,32.50,"6660 Abbott Plains",67.84,false,153960,"Kshlerin DDS","Toys, Outdoors & Clothing","22:39:53","OK"
70914,"Visa",true,"Thurman McKenzie","5-26-2021","Awesome Rubber Gloves",true,"Male",2.55,true,6,"Langworthfurt",234.96,39.16,"8114 Arden Corners",false,"override",376229,"Larkin-McClure","Movies","14:39:27","MA"
58402,"Cash",71.11,"Dr. Dianna Klocko","10-16-2021","Sleek Plastic Table","input","Male",70.15,686870,9,"North Lorenzafort",244.44,27.16,"42850 Schowalter Trace",4394718,15.38,432291,"Kshlerin DDS","Music, Beauty & Books","1:57:9","KY"
17978,"EWallet","auxiliary","Braulio Gleason","7-15-2021","Practical Plastic Computer",false,"Female",8954621,"HTTP",6,"North Rashawnhaven",23.40,3.90,"37221 Schmitt Street",true,false,815732,"Larkin-McClure","Music, Baby & Health","1:10:27","OH"
15891,"AMEX",8181377,"Carlee Hoppe","9-10-2021","Practical Steel Computer",5712777,"Male","PCI",55.11,6,"Beattychester",282.72,47.12,"7704 Luis Underpass",951023,"wireless",142620,"Kshlerin DDS","Shoes, Games & Electronics","4:41:45","OH"
62917,"EWallet",4447963,"Daisha Fay","12-30-2020","Intelligent Rubber Car",false,"Male",true,"reboot",4,"South Estashire",209.36,52.34,"9817 Florida Lock","bypassing",4574967,881836,"Armstrong, Strosin and Altenwerth","Outdoors","1:1:51","MT"
16557,"Visa",true,"Macy Emmerich","5-23-2021","Sleek Steel Shoes",74.86,"Female",true,false,6,"New Christa",89.88,14.98,"835 Kris Field",21.15,10.94,862923,"Wiegand-Tillman","Jewelery","14:17:18","IN"
28163,"Cash",70.35,"Dr. Hailey Pollich","10-15-2021","Sleek Rubber Chair",79.29,"Female",29.55,92.01,7,"Mossieshire",113.82,16.26,"990 Jillian Ports",false,15.39,234337,"Auer V","Baby & Shoes","5:2:30","NJ"
60557,"Cash","sensor","Miss Meghan Watsica","6-2-2021","Practical Wooden Gloves",97.68,"Female",true,6648282,3,"West Colin",266.97,88.99,"6942 Kilback Pass",9356129,9.29,599908,"Wiegand-Tillman","Jewelery","18:14:56","AK"
75562,"Cash",4.85,"Karen Littel","5-25-2021","Ergonomic Steel Table",7682616,"Female",91.38,"SCSI",10,"West Kayley",811.50,81.15,"32787 Wisozk Springs",77.78,false,122919,"Armstrong, Strosin and Altenwerth","Automotive, Clothing & Health","13:15:46","VT"
75677,"EWallet","bluetooth","Robyn Goodwin","10-23-2021","Ergonomic Rubber Shoes",false,"Female","open-source",8860388,5,"Okunevaside",185.10,37.02,"21989 Florida Divide","navigating",71.98,563612,"Parisian, Wolff and Gorczany","Health, Kids & Games","16:49:15","NC"
27385,"Visa",5342608,"Tracey Blick","6-7-2021","Rustic Steel Gloves",4681889,"Male","neural",9160864,10,"South Donland",288.90,28.89,"901 Rutherford Station",3678439,"synthesize",336126,"Considine PhD","Music & Baby","21:14:57","ID"
91761,"AMEX",2969572,"Katrina Schneider","9-27-2021","Gorgeous Wooden Computer",6777885,"Male",true,false,6,"Tristinport",472.92,78.82,"175 Trinity Hollow",7.40,1056401,302564,"Kshlerin DDS","Grocery, Sports & Computers","12:11:5","KY"
69549,"Cash",16.66,"Hunter Wisozk","9-8-2021","Incredible Wooden Pants",true,"Female",12.26,false,5,"Jackelineborough",173.45,34.69,"9495 Wiley Hollow",false,61.72,213052,"Considine PhD","Books","22:54:42","WA"
65384,"Cash",48.12,"Vida Rowe","5-26-2021","Intelligent Steel Shoes",84.05,"Female",false,false,1,"Eddieville",55.05,55.05,"46092 Cleveland Plaza",false,19.37,716097,"Kuphal, Spencer and Blanda","Music","10:48:23","IL"
64877,"Cash",51.80,"Nicolas Marvin DVM","10-22-2021","Awesome Cotton Shoes","bluetooth","Female",false,1.04,10,"Mckenzieton",35.90,3.59,"2227 Marcus Divide",false,true,392614,"Lakin, O'Connell and Monahan","Jewelery & Beauty","23:52:41","DE"
16206,"EWallet",43.95,"Edyth Hessel","9-7-2021","Rustic Plastic Chair",5581755,"Male","navigating",4482983,3,"Johnathanmouth",195.51,65.17,"334 Karli Manor",5390001,"SQL",390541,"Lakin, O'Connell and Monahan","Shoes","3:40:37","TX"
74677,"Cash",8520169,"Camren Schmeler","10-17-2021","Rustic Rubber Chair","application","Male",34.03,"reboot",10,"Fayetown",927.60,92.76,"31876 Susana Ports",4339165,82.89,420537,"Considine PhD","Computers, Clothing & Health","21:30:41","UT"
29048,"AMEX","bandwidth","Mrs. Agustin Schamberger","7-6-2021","Practical Wooden Shirt","programming","Male",false,"compressing",3,"Douglasfurt",63.81,21.27,"815 West Walks",6335815,2242268,714580,"Considine PhD","Electronics","20:31:39","WA"
22086,"AMEX",69.41,"Ms. Emmanuel Kuhlman","7-5-2021","Intelligent Plastic Computer",false,"Male",7261001,"THX",7,"Adelineside",201.39,28.77,"409 Stephania Circle",9132191,"digital",121051,"McClure, Block and Franecki","Movies","18:51:35","NC"
22626,"AMEX",6307276,"Dr. Alyson Boehm","3-7-2021","Intelligent Wooden Chair",true,"Male",86.71,50.25,3,"Hackettmouth",81.03,27.01,"6729 Hintz Inlet",46.69,36.36,699788,"Larkin-McClure","Clothing & Music","3:16:58","MA"
39147,"Cash",48.95,"Maeve Reinger","10-14-2021","Small Plastic Hat",true,"Female",45.24,7.21,9,"Hermistonfort",566.73,62.97,"849 Jovanny Gardens",31.45,1113998,772063,"Kuphal, Spencer and Blanda","Baby & Games","10:22:20","WA"
82723,"MasterCard",7.52,"Malachi Gerhold II","2-14-2021","Practical Concrete Shirt",2960290,"Male",5.82,65.65,10,"Rodriguezchester",833.90,83.39,"68372 Lebsack Ford",88.93,false,619582,"Wiegand-Tillman","Sports & Games","11:18:37","CO"
38447,"MasterCard",6618694,"Delphia Schoen","9-28-2021","Practical Wooden Chair",73.92,"Male",true,4942026,10,"West Lilly",547.20,54.72,"36150 Tamara Shores",4648141,"online",355504,"Wiegand-Tillman","Clothing","10:30:15","OK"
65908,"Cash",69.39,"Carmella Bogan","9-15-2021","Small Rubber Shirt","quantifying","Male","connecting",true,2,"Rutherfordstad",147.40,73.70,"585 Green Pass",7138513,"SSL",661222,"Auer V","Books","19:39:16","PA"
44701,"Cash",true,"Florida Anderson Jr.","10-10-2021","Sleek Wooden Pants",60.17,"Female",false,"synthesizing",7,"Rennerton",519.47,74.21,"178 Dock Gateway",25.91,"optical",580350,"Kuphal, Spencer and Blanda","Shoes & Jewelery","16:38:37","OH"
93492,"AMEX","ADP","Mrs. Harrison Ledner","4-19-2021","Gorgeous Cotton Computer","JSON","Female",false,"override",3,"East Kevin",190.95,63.65,"7163 Dooley Road","bluetooth",false,360350,"Lakin, O'Connell and Monahan","Grocery & Toys","8:22:50","OK"
75991,"Cash",3072737,"Mr. Kaitlin Bartell","7-8-2021","Intelligent Steel Pants",true,"Male",25.37,61.31,6,"Davidbury",62.16,10.36,"61626 Demetris Coves",84.79,false,469057,"Lakin, O'Connell and Monahan","Toys","5:31:50","WY"
41156,"MasterCard",false,"Clyde Hirthe","9-18-2021","Incredible Cotton Hat","overriding","Male",32.55,82.84,1,"Kuvalisshire",92.90,92.90,"49052 Aufderhar Ville",false,2456692,263175,"Wiegand-Tillman","Tools & Health","3:6:30","AR"
28296,"Cash",11.02,"Kieran Lowe II","7-19-2021","Sleek Rubber Chair",20375,"Female",false,806298,1,"Justiceview",44.86,44.86,"770 Kelton Flat","backing up",true,600174,"Armstrong, Strosin and Altenwerth","Games & Movies","15:42:30","IN"
44487,"MasterCard",68.78,"Mrs. Eloise Schmidt","10-24-2021","Rustic Concrete Shirt",2317902,"Female","connecting",false,8,"Osinskimouth",700.80,87.60,"3347 Viola Mount",4306887,"XSS",236891,"Wiegand-Tillman","Toys, Music & Grocery","15:26:29","NM"
78094,"AMEX",true,"Madyson Kilback","10-15-2021","Ergonomic Plastic Gloves","navigating","Female",8813888,5369198,6,"West Ednafort",210.96,35.16,"5236 Glennie Extension",true,8074206,167290,"McClure, Block and Franecki","Music, Computers & Tools","12:0:23","NC"
90823,"MasterCard",283341,"Ned Skiles","10-17-2021","Incredible Plastic Shoes",5134457,"Male","program",8081228,8,"Bernhardside",746.32,93.29,"711 Camila Haven",3704144,false,195072,"Auer V","Music, Beauty & Electronics","15:29:53","AL"
28618,"MasterCard","HTTP","Edwina Krajcik","8-1-2021","Fantastic Cotton Shirt",8429553,"Male",false,"connecting",4,"Kautzerton",367.28,91.82,"645 Ophelia Falls",false,50.80,940213,"Considine PhD","Movies & Kids","6:14:49","IA"
73878,"Cash",10.22,"Jailyn Feest","2-13-2021","Sleek Rubber Hat",6.70,"Female",69.42,true,9,"New Aida",723.15,80.35,"923 Mossie Groves",false,18.91,897662,"Considine PhD","Home & Music","22:50:27","MA"
42045,"MasterCard",2.19,"Geo Kilback","5-9-2021","Ergonomic Steel Pants",37.93,"Male",true,51.07,4,"Bruenland",22.96,5.74,"59043 Franecki Pike","transmitting",8991529,821223,"Armstrong, Strosin and Altenwerth","Tools, Outdoors & Games","5:34:31","NY"
99980,"Cash",false,"Candelario Swift","8-30-2021","Rustic Rubber Pants",true,"Male",6551166,4535771,4,"West Nikohaven",152.68,38.17,"6341 Ignatius Crossroad",true,67.95,961439,"Considine PhD","Computers, Home & Tools","21:48:23","CA"
78472,"EWallet","SSL","Lempi Boyle","10-24-2021","Fantastic Wooden Computer",2026524,"Female",49.11,6115367,8,"North Fanny",308.00,38.50,"5832 Hilton Oval",4743677,"EXE",545834,"Wiegand-Tillman","Industrial","0:16:24","ME"
36476,"Cash",27.86,"Miss Monserrat Ondricka","10-21-2021","Intelligent Granite Gloves","port","Female","firewall",50.02,10,"Wittingtown",196.20,19.62,"54367 Domenick Trail",9126734,true,912729,"Larkin-McClure","Books, Shoes & Health","4:23:57","CA"
58120,"Cash","connect","Howell Steuber","10-11-2021","Intelligent Concrete Car",2409060,"Female","SMTP",8690423,9,"North Marquisport",640.17,71.13,"412 Will Ports",true,"cross-platform",279313,"Parisian, Wolff and Gorczany","Books & Movies","15:34:48","PA"
12426,"Visa",4844562,"Jonathan Kris","8-24-2021","Ergonomic Steel Pants",false,"Female",93.15,42.79,9,"Lefflerport",739.17,82.13,"501 Rory Springs",51.78,12.18,442545,"Kuphal, Spencer and Blanda","Automotive, Books & Shoes","8:21:52","SC"
13232,"EWallet","navigating","Carleton Mayert","9-26-2021","Fantastic Concrete Shoes",6529505,"Male",true,3681158,6,"East Bradly",299.82,49.97,"5673 Marquardt Islands",5122719,40.28,533379,"Parisian, Wolff and Gorczany","Clothing & Tools","4:35:33","OR"
93772,"EWallet","quantifying","Joesph Casper","7-14-2021","Awesome Rubber Shirt",true,"Female","HTTP",8626131,6,"Nicolasburgh",318.12,53.02,"16456 Reinhold Dale","reboot",false,458065,"McClure, Block and Franecki","Electronics","12:5:10","KS"
83901,"Cash",7538060,"Noemy Glover","7-8-2021","Gorgeous Wooden Shoes","system","Male",478144,"1080p",2,"Port Osbornetown",132.14,66.07,"7451 Henry Loop",56.20,3837960,542090,"Wiegand-Tillman","Toys","11:12:26","MI"
56169,"EWallet","parsing","Joshua Schumm","9-20-2021","Ergonomic Wooden Chair",37.03,"Male",false,true,10,"Port Hettieside",841.50,84.15,"902 Aurelia Village",58.73,3662402,983501,"Larkin-McClure","Health","8:2:22","MI"
98769,"AMEX",68.39,"Hobart Kirlin I","11-25-2020","Rustic Concrete Pants",4.35,"Female",true,false,8,"Skyeburgh",91.76,11.47,"670 Jana Divide",50.28,false,714148,"Parisian, Wolff and Gorczany","Beauty & Kids","22:55:58","WA"
19705,"EWallet",6938312,"Hosea Graham","8-28-2021","Awesome Granite Chair","calculate","Male","1080p",7957212,10,"Bechtelarfurt",556.80,55.68,"707 Torphy Islands","bypassing",6472228,438791,"McClure, Block and Franecki","Books & Beauty","9:35:51","MO"
56017,"Visa",66.72,"Bernadette Glover","10-17-2021","Small Wooden Table",5780141,"Male",62.33,8192867,4,"Claudfort",366.04,91.51,"9720 Pouros Squares",7082267,"interface",387813,"Wiegand-Tillman","Books, Health & Outdoors","20:15:46","TX"
19513,"AMEX",97.96,"Andy Lynch","12-4-2020","Rustic Steel Shoes","multi-byte","Male",true,"feed",6,"Walterborough",176.64,29.44,"707 Gibson Crossroad",4816226,5513641,334917,"Armstrong, Strosin and Altenwerth","Computers","1:31:46","UT"
25147,"MasterCard",9.26,"Will Bayer","10-7-2021","Small Rubber Pants","wireless","Male","generate",381093,9,"Josiahland",762.93,84.77,"8825 Krajcik Locks",81.78,true,776195,"Wiegand-Tillman","Books","11:0:3","ND"
68210,"AMEX",37.25,"Amelie Connelly","2-27-2021","Fantastic Plastic Shirt","sensor","Male","bypassing",2075646,10,"New Tamara",901.80,90.18,"178 McClure Summit",false,55.00,100097,"McClure, Block and Franecki","Automotive","17:11:44","AR"
75037,"Visa",14.42,"Ms. Albertha Kuvalis","7-2-2021","Ergonomic Concrete Shirt",37.47,"Female",0.95,63.89,5,"Kilbacktown",281.00,56.20,"8737 Valentin Key",87.14,false,520725,"Larkin-McClure","Music, Movies & Computers","8:43:10","AK"
90787,"Visa",35.89,"Kiel Hayes","9-4-2021","Gorgeous Concrete Pants","bypassing","Female",5368985,82.25,1,"Andrechester",14.77,14.77,"370 Wiley Dam",true,false,990712,"McClure, Block and Franecki","Jewelery & Outdoors","13:36:6","WY"
63560,"MasterCard",39.96,"Ms. Oma Nitzsche","9-19-2021","Awesome Cotton Pants","TCP","Male",26.09,false,4,"Moorefurt",355.36,88.84,"19094 Smitham Well",6993214,"quantify",791001,"McClure, Block and Franecki","Electronics","8:37:11","NM"
22267,"AMEX",74.19,"Billie Simonis","10-19-2021","Small Granite Table","pixel","Female",false,"hacking",1,"Kihnborough",15.92,15.92,"28199 Caesar Drive","array",true,485583,"Kuphal, Spencer and Blanda","Jewelery","16:59:53","WY"
